Id,Text,Sentiment,Aspect
209," This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice... I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often..... If you shop around in the current market you can find a much better deal. The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",neutral,LAPTOP_DESIGN_FEATURES
209," This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice... I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often..... If you shop around in the current market you can find a much better deal. The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",negative,LAPTOP_OPERATION_PERFORMANCE
209," This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice... I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often..... If you shop around in the current market you can find a much better deal. The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",positive,SUPPORT_QUALITY
209," This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice... I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often..... If you shop around in the current market you can find a much better deal. The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",negative,SHIPPING_QUALITY
210," It's A MAC!! I fine Apple MC373LL/A 2.66GHz 15"" Macboook Pro Notebook meets all my needs for a laptop computer when on the go. I like to use it at the race track to handiecap the horse races. It's face and depanable. As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art ..... it's just a great toy to have around.",positive,LAPTOP_GENERAL
210," It's A MAC!! I fine Apple MC373LL/A 2.66GHz 15"" Macboook Pro Notebook meets all my needs for a laptop computer when on the go. I like to use it at the race track to handiecap the horse races. It's face and depanable. As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art ..... it's just a great toy to have around.",positive,LAPTOP_MISCELLANEOUS
210," It's A MAC!! I fine Apple MC373LL/A 2.66GHz 15"" Macboook Pro Notebook meets all my needs for a laptop computer when on the go. I like to use it at the race track to handiecap the horse races. It's face and depanable. As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art ..... it's just a great toy to have around.",positive,LAPTOP_QUALITY
211," I just bought this laptop 3 days ago. The right speaker did not work. I took it back to the store and exchanged it for another one. Again, the same problem, the right speaker did not work. I returned the 2nd laptop for a full refund.",negative,MULTIMEDIA_DEVICES_QUALITY
211," I just bought this laptop 3 days ago. The right speaker did not work. I took it back to the store and exchanged it for another one. Again, the same problem, the right speaker did not work. I returned the 2nd laptop for a full refund.",negative,MULTIMEDIA_DEVICES_OPERATION_PERFORMANCE
211," I just bought this laptop 3 days ago. The right speaker did not work. I took it back to the store and exchanged it for another one. Again, the same problem, the right speaker did not work. I returned the 2nd laptop for a full refund.",negative,LAPTOP_GENERAL
212, the mouse pad and buttons are the worst i've ever seen. sometimes you will be moving your finger and the pointer will not even move. the mouse buttons are hard to push. i cant believe HP put this out. do not buy you will be disappointed. i'm returning mine,negative,MOUSE_GENERAL
212, the mouse pad and buttons are the worst i've ever seen. sometimes you will be moving your finger and the pointer will not even move. the mouse buttons are hard to push. i cant believe HP put this out. do not buy you will be disappointed. i'm returning mine,negative,MOUSE_OPERATION_PERFORMANCE
212, the mouse pad and buttons are the worst i've ever seen. sometimes you will be moving your finger and the pointer will not even move. the mouse buttons are hard to push. i cant believe HP put this out. do not buy you will be disappointed. i'm returning mine,negative,MOUSE_USABILITY
212, the mouse pad and buttons are the worst i've ever seen. sometimes you will be moving your finger and the pointer will not even move. the mouse buttons are hard to push. i cant believe HP put this out. do not buy you will be disappointed. i'm returning mine,negative,COMPANY_GENERAL
212, the mouse pad and buttons are the worst i've ever seen. sometimes you will be moving your finger and the pointer will not even move. the mouse buttons are hard to push. i cant believe HP put this out. do not buy you will be disappointed. i'm returning mine,negative,LAPTOP_GENERAL
213," I love my new ThinkPad! It gives me everything I need from a computer and with the long lasting battery, it also gives me mobility. I can use it anywhere. It was a great purchase.",positive,LAPTOP_GENERAL
213," I love my new ThinkPad! It gives me everything I need from a computer and with the long lasting battery, it also gives me mobility. I can use it anywhere. It was a great purchase.",positive,BATTERY_OPERATION_PERFORMANCE
213," I love my new ThinkPad! It gives me everything I need from a computer and with the long lasting battery, it also gives me mobility. I can use it anywhere. It was a great purchase.",positive,LAPTOP_PORTABILITY
214, Great laptop. Fast. Works very well. Would purchase again.,positive,LAPTOP_GENERAL
214, Great laptop. Fast. Works very well. Would purchase again.,positive,LAPTOP_OPERATION_PERFORMANCE
215, Just what I expected. I don't have any complains about this computer,positive,LAPTOP_GENERAL
216," One of the best thing i have bought in years. Great PC, light and powerful. Is just amazing.=)",positive,LAPTOP_GENERAL
216," One of the best thing i have bought in years. Great PC, light and powerful. Is just amazing.=)",positive,LAPTOP_DESIGN_FEATURES
216," One of the best thing i have bought in years. Great PC, light and powerful. Is just amazing.=)",positive,LAPTOP_OPERATION_PERFORMANCE
217, not a good computer at all. We returned two days later. They were excellent to handle our return and post our refund back into our account the next day. Thank you!,negative,LAPTOP_GENERAL
217, not a good computer at all. We returned two days later. They were excellent to handle our return and post our refund back into our account the next day. Thank you!,positive,SUPPORT_QUALITY
218, If your on a budget.... Save up longer. This laptop isn't worth a single cent. I couldn't even install linux on it. Windows runs very poorly. Just save your money and get something better.,negative,LAPTOP_GENERAL
218, If your on a budget.... Save up longer. This laptop isn't worth a single cent. I couldn't even install linux on it. Windows runs very poorly. Just save your money and get something better.,negative,LAPTOP_USABILITY
218, If your on a budget.... Save up longer. This laptop isn't worth a single cent. I couldn't even install linux on it. Windows runs very poorly. Just save your money and get something better.,negative,OS_OPERATION_PERFORMANCE
219," This laptop is a complete cheap junk. By just looking at it you will realize it's crap. It's not what you pay for. The case is made from cheap plastic. In the description it said there is Bluetooth but no there isn't. I'm warning you, You're wasting your money on this",negative,LAPTOP_QUALITY
219," This laptop is a complete cheap junk. By just looking at it you will realize it's crap. It's not what you pay for. The case is made from cheap plastic. In the description it said there is Bluetooth but no there isn't. I'm warning you, You're wasting your money on this",negative,LAPTOP_GENERAL
219," This laptop is a complete cheap junk. By just looking at it you will realize it's crap. It's not what you pay for. The case is made from cheap plastic. In the description it said there is Bluetooth but no there isn't. I'm warning you, You're wasting your money on this",negative,LAPTOP_PRICE
219," This laptop is a complete cheap junk. By just looking at it you will realize it's crap. It's not what you pay for. The case is made from cheap plastic. In the description it said there is Bluetooth but no there isn't. I'm warning you, You're wasting your money on this",negative,LAPTOP_DESIGN_FEATURES
220," Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking. I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv. It pretty much does everything we could ever need, and looks great to boot. Apple is always great about the aesthetics of things, they always come up with good looking products. It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better. So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs! It's great and we will always stick with Apple computers, we have been so happy with them.",positive,LAPTOP_MISCELLANEOUS
220," Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking. I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv. It pretty much does everything we could ever need, and looks great to boot. Apple is always great about the aesthetics of things, they always come up with good looking products. It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better. So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs! It's great and we will always stick with Apple computers, we have been so happy with them.",positive,LAPTOP_GENERAL
220," Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking. I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv. It pretty much does everything we could ever need, and looks great to boot. Apple is always great about the aesthetics of things, they always come up with good looking products. It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better. So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs! It's great and we will always stick with Apple computers, we have been so happy with them.",positive,LAPTOP_OPERATION_PERFORMANCE
220," Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking. I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv. It pretty much does everything we could ever need, and looks great to boot. Apple is always great about the aesthetics of things, they always come up with good looking products. It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better. So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs! It's great and we will always stick with Apple computers, we have been so happy with them.",positive,LAPTOP_DESIGN_FEATURES
220," Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking. I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv. It pretty much does everything we could ever need, and looks great to boot. Apple is always great about the aesthetics of things, they always come up with good looking products. It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better. So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs! It's great and we will always stick with Apple computers, we have been so happy with them.",positive,COMPANY_GENERAL
220," Our Apple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook and has become such an integral part of completing our daily needs and social networking. I do everything on this computer - check email, facebook, shop, check blogs, write papers, listen to music, and we even watch all of our movies on it since we do not have a tv. It pretty much does everything we could ever need, and looks great to boot. Apple is always great about the aesthetics of things, they always come up with good looking products. It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better. So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs! It's great and we will always stick with Apple computers, we have been so happy with them.",positive,SOFTWARE_USABILITY
221," I never have had a good result with this computer. I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad. They told me it was my loss even though it was the computer, not  what I've done. The hard drive crashed as well, and I had to buy a new  power cord. They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life. I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth. I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.",negative,LAPTOP_GENERAL
221," I never have had a good result with this computer. I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad. They told me it was my loss even though it was the computer, not  what I've done. The hard drive crashed as well, and I had to buy a new  power cord. They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life. I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth. I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.",negative,LAPTOP_QUALITY
221," I never have had a good result with this computer. I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad. They told me it was my loss even though it was the computer, not  what I've done. The hard drive crashed as well, and I had to buy a new  power cord. They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life. I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth. I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.",negative,SUPPORT_QUALITY
221," I never have had a good result with this computer. I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad. They told me it was my loss even though it was the computer, not  what I've done. The hard drive crashed as well, and I had to buy a new  power cord. They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life. I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth. I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.",negative,HARD_DISC_QUALITY
221," I never have had a good result with this computer. I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad. They told me it was my loss even though it was the computer, not  what I've done. The hard drive crashed as well, and I had to buy a new  power cord. They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life. I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth. I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.",negative,POWER_SUPPLY_QUALITY
221," I never have had a good result with this computer. I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad. They told me it was my loss even though it was the computer, not  what I've done. The hard drive crashed as well, and I had to buy a new  power cord. They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life. I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth. I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.",negative,COMPANY_GENERAL
222," Strengths:Well-shaped Weaknesses:A bad videocard! Posted Nov 8, 2010 - Two weeks ago I bought this notebook. What can I say. The first programm I switched on was a game for my children. After 20-30 min the screen of the notebook switched off. It was still working, but there was nothing on the screen. I was said it's videocard. Very disappointed! Didn't expect to repair it at once! Going to bring it to service today. Don't buy this model.",positive,LAPTOP_DESIGN_FEATURES
222," Strengths:Well-shaped Weaknesses:A bad videocard! Posted Nov 8, 2010 - Two weeks ago I bought this notebook. What can I say. The first programm I switched on was a game for my children. After 20-30 min the screen of the notebook switched off. It was still working, but there was nothing on the screen. I was said it's videocard. Very disappointed! Didn't expect to repair it at once! Going to bring it to service today. Don't buy this model.",negative,GRAPHICS_GENERAL
222," Strengths:Well-shaped Weaknesses:A bad videocard! Posted Nov 8, 2010 - Two weeks ago I bought this notebook. What can I say. The first programm I switched on was a game for my children. After 20-30 min the screen of the notebook switched off. It was still working, but there was nothing on the screen. I was said it's videocard. Very disappointed! Didn't expect to repair it at once! Going to bring it to service today. Don't buy this model.",negative,DISPLAY_OPERATION_PERFORMANCE
222," Strengths:Well-shaped Weaknesses:A bad videocard! Posted Nov 8, 2010 - Two weeks ago I bought this notebook. What can I say. The first programm I switched on was a game for my children. After 20-30 min the screen of the notebook switched off. It was still working, but there was nothing on the screen. I was said it's videocard. Very disappointed! Didn't expect to repair it at once! Going to bring it to service today. Don't buy this model.",negative,LAPTOP_GENERAL
222," Strengths:Well-shaped Weaknesses:A bad videocard! Posted Nov 8, 2010 - Two weeks ago I bought this notebook. What can I say. The first programm I switched on was a game for my children. After 20-30 min the screen of the notebook switched off. It was still working, but there was nothing on the screen. I was said it's videocard. Very disappointed! Didn't expect to repair it at once! Going to bring it to service today. Don't buy this model.",negative,LAPTOP_QUALITY
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,LAPTOP_GENERAL
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,neutral,LAPTOP_PRICE
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,LAPTOP_OPERATION_PERFORMANCE
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,SOFTWARE_GENERAL
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,LAPTOP_DESIGN_FEATURES
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,KEYBOARD_GENERAL
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,DISPLAY_QUALITY
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,negative,BATTERY_OPERATION_PERFORMANCE
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,CPU_OPERATION_PERFORMANCE
223, A good value for the money. Quite pleased with it. Fast enough for my purposes. No bloatware from third party parasites to uninstall. Excellent keyboard and crisp screen. Battery could be better but it has robust processor and plenty of RAM so that is a trade off I suppose. I'm glad to have it and it showed up in only a few days.,positive,MEMORY_DESIGN_FEATURES
224, No ethernet outlet Disc drive will not open or function Odd - unusual Dell Commands Would have exchanged instantly - but had to use as if for College immediately. Unimpressed.,negative,LAPTOP_DESIGN_FEATURES
224, No ethernet outlet Disc drive will not open or function Odd - unusual Dell Commands Would have exchanged instantly - but had to use as if for College immediately. Unimpressed.,negative,LAPTOP_CONNECTIVITY
224, No ethernet outlet Disc drive will not open or function Odd - unusual Dell Commands Would have exchanged instantly - but had to use as if for College immediately. Unimpressed.,negative,OPTICAL_DRIVES_QUALITY
224, No ethernet outlet Disc drive will not open or function Odd - unusual Dell Commands Would have exchanged instantly - but had to use as if for College immediately. Unimpressed.,negative,OPTICAL_DRIVES_OPERATION_PERFORMANCE
224, No ethernet outlet Disc drive will not open or function Odd - unusual Dell Commands Would have exchanged instantly - but had to use as if for College immediately. Unimpressed.,negative,LAPTOP_MISCELLANEOUS
224, No ethernet outlet Disc drive will not open or function Odd - unusual Dell Commands Would have exchanged instantly - but had to use as if for College immediately. Unimpressed.,negative,LAPTOP_GENERAL
225, I've had my Lenovo for a little over a month now and it does everything i want it to do and more. i really have nothing negative to say about it. The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue. it is a great value for what you get. i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,positive,LAPTOP_GENERAL
225, I've had my Lenovo for a little over a month now and it does everything i want it to do and more. i really have nothing negative to say about it. The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue. it is a great value for what you get. i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,negative,KEYBOARD_DESIGN_FEATURES
225, I've had my Lenovo for a little over a month now and it does everything i want it to do and more. i really have nothing negative to say about it. The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue. it is a great value for what you get. i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,neutral,KEYBOARD_USABILITY
225, I've had my Lenovo for a little over a month now and it does everything i want it to do and more. i really have nothing negative to say about it. The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue. it is a great value for what you get. i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,positive,LAPTOP_PRICE
225, I've had my Lenovo for a little over a month now and it does everything i want it to do and more. i really have nothing negative to say about it. The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue. it is a great value for what you get. i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,positive,LAPTOP_MISCELLANEOUS
226," I get giddy every time I use this thing. It is a thing of beauty and fast enough. What's fast enough? When you click and don't wait. Waiting is horrible, and not waiting is the best thing on earth. So yes, it is ridiculously fast. The battery will get you from LA to NY no problem.",positive,LAPTOP_GENERAL
226," I get giddy every time I use this thing. It is a thing of beauty and fast enough. What's fast enough? When you click and don't wait. Waiting is horrible, and not waiting is the best thing on earth. So yes, it is ridiculously fast. The battery will get you from LA to NY no problem.",positive,LAPTOP_DESIGN_FEATURES
226," I get giddy every time I use this thing. It is a thing of beauty and fast enough. What's fast enough? When you click and don't wait. Waiting is horrible, and not waiting is the best thing on earth. So yes, it is ridiculously fast. The battery will get you from LA to NY no problem.",positive,LAPTOP_OPERATION_PERFORMANCE
226," I get giddy every time I use this thing. It is a thing of beauty and fast enough. What's fast enough? When you click and don't wait. Waiting is horrible, and not waiting is the best thing on earth. So yes, it is ridiculously fast. The battery will get you from LA to NY no problem.",positive,BATTERY_OPERATION_PERFORMANCE
227," Been using Lenovo ThinkPad Edge laptops in our business for several years now and have no complaints about any of them. They have held up well not just in our sales department, but also in our service department where they are exposed to dust, exhaust, grease, oil, and all manner of other non-computer-friendly substances. GENERAL, a quality laptop. The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.",positive,LAPTOP_GENERAL
227," Been using Lenovo ThinkPad Edge laptops in our business for several years now and have no complaints about any of them. They have held up well not just in our sales department, but also in our service department where they are exposed to dust, exhaust, grease, oil, and all manner of other non-computer-friendly substances. GENERAL, a quality laptop. The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.",positive,LAPTOP_QUALITY
227," Been using Lenovo ThinkPad Edge laptops in our business for several years now and have no complaints about any of them. They have held up well not just in our sales department, but also in our service department where they are exposed to dust, exhaust, grease, oil, and all manner of other non-computer-friendly substances. GENERAL, a quality laptop. The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.",neutral,SOFTWARE_GENERAL
227," Been using Lenovo ThinkPad Edge laptops in our business for several years now and have no complaints about any of them. They have held up well not just in our sales department, but also in our service department where they are exposed to dust, exhaust, grease, oil, and all manner of other non-computer-friendly substances. GENERAL, a quality laptop. The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.",neutral,LAPTOP_DESIGN_FEATURES
227," Been using Lenovo ThinkPad Edge laptops in our business for several years now and have no complaints about any of them. They have held up well not just in our sales department, but also in our service department where they are exposed to dust, exhaust, grease, oil, and all manner of other non-computer-friendly substances. GENERAL, a quality laptop. The Lenovo software that comes preinstalled may qualify as bloatware but is easily removed if you're not interested in it.",positive,LAPTOP_USABILITY
228," I live in Jamaica and bought this online and my husband took it down for me. So far I do not have any trouble with it other than the picture quality is a bit poor. My son saw this laptop online and told be about it and i thought it was a good deal and bought it. I have had it over a month now and it works just fine. This laptop suits my needs: as i am currently studying online and just need a computer for that purpose. My daughter uses it for college too and it works great for both of us. So i gave this 4 stars but only because of the poor picture quality, other than that it is a great buy!",positive,LAPTOP_GENERAL
228," I live in Jamaica and bought this online and my husband took it down for me. So far I do not have any trouble with it other than the picture quality is a bit poor. My son saw this laptop online and told be about it and i thought it was a good deal and bought it. I have had it over a month now and it works just fine. This laptop suits my needs: as i am currently studying online and just need a computer for that purpose. My daughter uses it for college too and it works great for both of us. So i gave this 4 stars but only because of the poor picture quality, other than that it is a great buy!",negative,DISPLAY_QUALITY
228," I live in Jamaica and bought this online and my husband took it down for me. So far I do not have any trouble with it other than the picture quality is a bit poor. My son saw this laptop online and told be about it and i thought it was a good deal and bought it. I have had it over a month now and it works just fine. This laptop suits my needs: as i am currently studying online and just need a computer for that purpose. My daughter uses it for college too and it works great for both of us. So i gave this 4 stars but only because of the poor picture quality, other than that it is a great buy!",positive,LAPTOP_OPERATION_PERFORMANCE
228," I live in Jamaica and bought this online and my husband took it down for me. So far I do not have any trouble with it other than the picture quality is a bit poor. My son saw this laptop online and told be about it and i thought it was a good deal and bought it. I have had it over a month now and it works just fine. This laptop suits my needs: as i am currently studying online and just need a computer for that purpose. My daughter uses it for college too and it works great for both of us. So i gave this 4 stars but only because of the poor picture quality, other than that it is a great buy!",positive,LAPTOP_MISCELLANEOUS
229, This laptop is absolutely horrible. I bought it simply for Excel on Windows for work since I have a Macbook Air and literally the thing freezes and lags opening Excel or my web browser. There is a chance mine is defective but regardless I'm not going to try another one this is a terrible product. I'd much rather bite the bullet and spend a little more for a product that actually meets minimum computing expectations for 2014. I appreciate the effort to hit affordable pricing Dell but just not worth it.,negative,LAPTOP_GENERAL
229, This laptop is absolutely horrible. I bought it simply for Excel on Windows for work since I have a Macbook Air and literally the thing freezes and lags opening Excel or my web browser. There is a chance mine is defective but regardless I'm not going to try another one this is a terrible product. I'd much rather bite the bullet and spend a little more for a product that actually meets minimum computing expectations for 2014. I appreciate the effort to hit affordable pricing Dell but just not worth it.,negative,LAPTOP_OPERATION_PERFORMANCE
229, This laptop is absolutely horrible. I bought it simply for Excel on Windows for work since I have a Macbook Air and literally the thing freezes and lags opening Excel or my web browser. There is a chance mine is defective but regardless I'm not going to try another one this is a terrible product. I'd much rather bite the bullet and spend a little more for a product that actually meets minimum computing expectations for 2014. I appreciate the effort to hit affordable pricing Dell but just not worth it.,positive,LAPTOP_PRICE
230, Great labtop.. not as fast as I would have liked it to be but everything else is great!,positive,LAPTOP_GENERAL
230, Great labtop.. not as fast as I would have liked it to be but everything else is great!,negative,LAPTOP_OPERATION_PERFORMANCE
231, I've only had this computer for a few days an I already don't like it. The battery life is a joke and it's causing other problems. I will be returning it. If people are writing bad reviews about this laptop then believe what they say.,negative,LAPTOP_GENERAL
231, I've only had this computer for a few days an I already don't like it. The battery life is a joke and it's causing other problems. I will be returning it. If people are writing bad reviews about this laptop then believe what they say.,negative,BATTERY_OPERATION_PERFORMANCE
232," I absolutely love my Dell Inspiron! I use it for basic web browsing and word processing. I have also used it to watch YouTube and Hulu. It powers on/off very quickly, and it loads up automatically. The mouse click is a bit loud, but it really isn't a problem. For $250, I highly recommend!!",positive,LAPTOP_GENERAL
232," I absolutely love my Dell Inspiron! I use it for basic web browsing and word processing. I have also used it to watch YouTube and Hulu. It powers on/off very quickly, and it loads up automatically. The mouse click is a bit loud, but it really isn't a problem. For $250, I highly recommend!!",positive,LAPTOP_OPERATION_PERFORMANCE
232," I absolutely love my Dell Inspiron! I use it for basic web browsing and word processing. I have also used it to watch YouTube and Hulu. It powers on/off very quickly, and it loads up automatically. The mouse click is a bit loud, but it really isn't a problem. For $250, I highly recommend!!",neutral,MOUSE_QUALITY
232," I absolutely love my Dell Inspiron! I use it for basic web browsing and word processing. I have also used it to watch YouTube and Hulu. It powers on/off very quickly, and it loads up automatically. The mouse click is a bit loud, but it really isn't a problem. For $250, I highly recommend!!",positive,LAPTOP_PRICE
233," GREAT value laptop! I can't believe this was just $250 I am using primarily for Office and Outlook while I'm on the road. Speed is great, easy to set up and get going. Very pleased so far.",positive,LAPTOP_GENERAL
233," GREAT value laptop! I can't believe this was just $250 I am using primarily for Office and Outlook while I'm on the road. Speed is great, easy to set up and get going. Very pleased so far.",positive,LAPTOP_PRICE
233," GREAT value laptop! I can't believe this was just $250 I am using primarily for Office and Outlook while I'm on the road. Speed is great, easy to set up and get going. Very pleased so far.",positive,LAPTOP_OPERATION_PERFORMANCE
233," GREAT value laptop! I can't believe this was just $250 I am using primarily for Office and Outlook while I'm on the road. Speed is great, easy to set up and get going. Very pleased so far.",positive,LAPTOP_USABILITY
